Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,NA_Sales_log,EU_Sales_log,JP_Sales_log,Other_Sales_log,Global_Sales_log
141,Gears of War 3,X360,2011.0,Shooter,Microsoft Game Studios,0.6,0.275,0.07,0.1,1.085,0.4700036292457356,0.24294617861038947,0.06765864847381481,0.09531017980432487,0.7347688552507647
142,Gears of War,X360,2006.0,Shooter,Microsoft Game Studios,0.6,0.275,0.07,0.1,1.085,0.4700036292457356,0.24294617861038947,0.06765864847381481,0.09531017980432487,0.7347688552507647
143,Metal Gear Solid 2: Sons of Liberty,PS2,2001.0,Action,Konami Digital Entertainment,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
144,Sonic the Hedgehog 2,GEN,1992.0,Platform,Sega,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
145,Metal Gear Solid 4: Guns of the Patriots,PS3,2008.0,Action,Konami Digital Entertainment,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
146,Metal Gear Solid,PS,1998.0,Action,Konami Digital Entertainment,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
147,The Last of Us,PS3,2013.0,Action,Sony Computer Entertainment Europe,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
148,Final Fantasy XII,PS2,2006.0,Role-Playing,Square Enix,0.6,0.0,0.1,0.1,1.085,0.4700036292457356,0.0,0.09531017980432487,0.09531017980432487,0.7347688552507647
149,LittleBigPlanet,PS3,2008.0,Platform,Sony Computer Entertainment,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
150,Dragon Quest IX: Sentinels of the Starry Skies,DS,2009.0,Role-Playing,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
151,LEGO Star Wars: The Complete Saga,Wii,2007.0,Action,LucasArts,0.6,0.275,0.0,0.1,1.085,0.4700036292457356,0.24294617861038947,0.0,0.09531017980432487,0.7347688552507647
152,Resident Evil 2,PS,1998.0,Action,Virgin Interactive,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
153,Tekken 2,PS,1996.0,Fighting,Sony Computer Entertainment,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
154,Cooking Mama,DS,2006.0,Simulation,505 Games,0.6,0.275,0.07,0.1,1.085,0.4700036292457356,0.24294617861038947,0.06765864847381481,0.09531017980432487,0.7347688552507647
155,Destiny,PS4,2014.0,Shooter,Activision,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
156,Tetris,NES,1988.0,Puzzle,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
157,Assassin's Creed II,PS3,2009.0,Action,Ubisoft,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
158,Super Smash Bros.,N64,1999.0,Fighting,Nintendo,0.6,0.275,0.1,0.04,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.039220713153281295,0.7347688552507647
159,Assassin's Creed,X360,2007.0,Adventure,Ubisoft,0.6,0.275,0.07,0.1,1.085,0.4700036292457356,0.24294617861038947,0.06765864847381481,0.09531017980432487,0.7347688552507647
160,Batman: Arkham City,PS3,2011.0,Action,Warner Bros. Interactive Entertainment,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
161,Forza Motorsport 3,X360,2009.0,Racing,Microsoft Game Studios,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
162,Monster Hunter Freedom Unite,PSP,2008.0,Role-Playing,Capcom,0.47,0.275,0.1,0.1,1.085,0.3852624007906449,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
163,Super Mario Advance,GBA,2001.0,Platform,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
164,Mario Kart: Super Circuit,GBA,2001.0,Racing,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
165,Super Mario World,GBA,2001.0,Platform,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
166,Pokemon Stadium,N64,1999.0,Strategy,Nintendo,0.6,0.275,0.1,0.09,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.08617769624105233,0.7347688552507647
167,Call of Duty: World at War,PS3,2008.0,Shooter,Activision,0.6,0.275,0.0,0.1,1.085,0.4700036292457356,0.24294617861038947,0.0,0.09531017980432487,0.7347688552507647
168,Crash Bandicoot: The Wrath of Cortex,PS2,2001.0,Platform,Universal Interactive,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
169,Minecraft,PS3,2014.0,Misc,Sony Computer Entertainment,0.6,0.275,0.0,0.1,1.085,0.4700036292457356,0.24294617861038947,0.0,0.09531017980432487,0.7347688552507647
170,Final Fantasy XIII,PS3,2009.0,Role-Playing,Square Enix,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
171,Dr. Mario,GB,1989.0,Puzzle,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
172,Pokemon Pinball,GB,1999.0,Misc,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
173,Assassin's Creed III,X360,2012.0,Action,Ubisoft,0.6,0.275,0.03,0.1,1.085,0.4700036292457356,0.24294617861038947,0.0295588022415444,0.09531017980432487,0.7347688552507647
174,Final Fantasy IX,PS,2000.0,Role-Playing,SquareSoft,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
175,Final Fantasy X-2,PS2,2003.0,Role-Playing,Electronic Arts,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
176,Donkey Kong 64,N64,1999.0,Platform,Nintendo,0.6,0.275,0.1,0.06,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.05826890812397577,0.7347688552507647
177,Assassin's Creed II,X360,2009.0,Action,Ubisoft,0.6,0.275,0.08,0.1,1.085,0.4700036292457356,0.24294617861038947,0.07696104113612832,0.09531017980432487,0.7347688552507647
178,Professor Layton and the Curious Village,DS,2007.0,Puzzle,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
179,Tomb Raider II,PS,1997.0,Action,Eidos Interactive,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
180,Madden NFL 2004,PS2,,Sports,Electronic Arts,0.6,0.26,0.01,0.1,1.085,0.4700036292457356,0.23111172096338664,0.009950330853168083,0.09531017980432487,0.7347688552507647
181,Dragon Quest VIII: Journey of the Cursed King,PS2,2004.0,Role-Playing,Square Enix,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
182,Diablo III,PC,2012.0,Role-Playing,Activision,0.6,0.275,0.0,0.1,1.085,0.4700036292457356,0.24294617861038947,0.0,0.09531017980432487,0.7347688552507647
183,Super Mario Bros. 3,GBA,2003.0,Platform,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
184,New Super Mario Bros. U,WiiU,2012.0,Platform,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
185,Super Mario Land 3: Wario Land,GB,1994.0,Platform,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
186,FIFA Soccer 13,X360,2012.0,Action,Electronic Arts,0.6,0.275,0.03,0.1,1.085,0.4700036292457356,0.24294617861038947,0.0295588022415444,0.09531017980432487,0.7347688552507647
187,The Legend of Zelda: Phantom Hourglass,DS,2007.0,Action,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
188,Donkey Kong Country 2: Diddy's Kong Quest,SNES,1995.0,Platform,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
189,Tomodachi Life,3DS,2013.0,Simulation,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
190,Mario & Sonic at the Olympic Games,DS,2008.0,Sports,Sega,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
191,Medal of Honor: Rising Sun,PS2,2003.0,Shooter,Electronic Arts,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
192,Kirby's Dream Land,GB,1992.0,Platform,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
193,Fable III,X360,2010.0,Role-Playing,Microsoft Game Studios,0.6,0.275,0.05,0.1,1.085,0.4700036292457356,0.24294617861038947,0.048790164169432,0.09531017980432487,0.7347688552507647
194,Call of Duty: Advanced Warfare,XOne,2014.0,Shooter,Activision,0.6,0.275,0.01,0.1,1.085,0.4700036292457356,0.24294617861038947,0.009950330853168083,0.09531017980432487,0.7347688552507647
195,Microsoft Flight Simulator,PC,1996.0,Simulation,Microsoft Game Studios,0.6,0.275,0.0,0.1,1.085,0.4700036292457356,0.24294617861038947,0.0,0.09531017980432487,0.7347688552507647
196,Guitar Hero II,PS2,2006.0,Misc,RedOctane,0.6,0.275,0.0,0.1,1.085,0.4700036292457356,0.24294617861038947,0.0,0.09531017980432487,0.7347688552507647
197,Resident Evil 5,PS3,2009.0,Action,Capcom,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
198,Grand Theft Auto V,XOne,2014.0,Action,Take-Two Interactive,0.6,0.275,0.0,0.1,1.085,0.4700036292457356,0.24294617861038947,0.0,0.09531017980432487,0.7347688552507647
199,Grand Theft Auto: Vice City Stories,PSP,2006.0,Action,Take-Two Interactive,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
200,FIFA Soccer 11,PS3,2010.0,Sports,Electronic Arts,0.6,0.275,0.06,0.1,1.085,0.4700036292457356,0.24294617861038947,0.05826890812397577,0.09531017980432487,0.7347688552507647
201,Super Mario Bros.,GB,1999.0,Platform,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
202,Resident Evil,PS,1996.0,Action,Virgin Interactive,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
203,Tony Hawk's Pro Skater,PS,1999.0,Sports,Activision,0.6,0.275,0.02,0.1,1.085,0.4700036292457356,0.24294617861038947,0.019802627296179712,0.09531017980432487,0.7347688552507647
204,Super Smash Bros. for Wii U and 3DS,WiiU,2014.0,Fighting,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
205,Warzone 2100,PS,1999.0,Strategy,Eidos Interactive,0.6,0.275,0.0,0.1,1.085,0.4700036292457356,0.24294617861038947,0.0,0.09531017980432487,0.7347688552507647
206,Spyro the Dragon,PS,1998.0,Platform,Sony Computer Entertainment,0.6,0.275,0.07,0.1,1.085,0.4700036292457356,0.24294617861038947,0.06765864847381481,0.09531017980432487,0.7347688552507647
207,Link's Crossbow Training,Wii,2007.0,Shooter,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
208,Guitar Hero III: Legends of Rock,PS2,2007.0,Misc,Activision,0.6,0.01,0.01,0.1,1.085,0.4700036292457356,0.009950330853168083,0.009950330853168083,0.09531017980432487,0.7347688552507647
209,Fallout 3,X360,2008.0,Role-Playing,Bethesda Softworks,0.6,0.275,0.09,0.1,1.085,0.4700036292457356,0.24294617861038947,0.08617769624105233,0.09531017980432487,0.7347688552507647
210,Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,DS,2007.0,Role-Playing,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
211,Uncharted: Drake's Fortune,PS3,2007.0,Action,Sony Computer Entertainment,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
212,Madden NFL 06,PS2,2005.0,Sports,Electronic Arts,0.6,0.26,0.01,0.1,1.085,0.4700036292457356,0.23111172096338664,0.009950330853168083,0.09531017980432487,0.7347688552507647
213,LEGO Star Wars: The Complete Saga,DS,2007.0,Action,LucasArts,0.6,0.275,0.0,0.1,1.085,0.4700036292457356,0.24294617861038947,0.0,0.09531017980432487,0.7347688552507647
214,Diddy Kong Racing,N64,1997.0,Racing,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
215,Monster Hunter Freedom 3,PSP,2010.0,Role-Playing,Capcom,0.0,0.0,0.1,0.0,1.085,0.0,0.0,0.09531017980432487,0.0,0.7347688552507647
216,Dr. Mario,NES,1990.0,Puzzle,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
217,God of War III,PS3,2010.0,Action,Sony Computer Entertainment,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
218,StarCraft II: Wings of Liberty,PC,2010.0,Strategy,Activision,0.6,0.275,0.0,0.1,1.085,0.4700036292457356,0.24294617861038947,0.0,0.09531017980432487,0.7347688552507647
219,Assassin's Creed,PS3,2007.0,Adventure,Ubisoft,0.6,0.275,0.09,0.1,1.085,0.4700036292457356,0.24294617861038947,0.08617769624105233,0.09531017980432487,0.7347688552507647
220,FIFA 15,PS3,2014.0,Sports,Electronic Arts,0.57,0.275,0.04,0.1,1.085,0.4510756193602166,0.24294617861038947,0.039220713153281295,0.09531017980432487,0.7347688552507647
221,Crash Team Racing,PS,1999.0,Racing,Sony Computer Entertainment,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
222,FIFA 17,PS4,2016.0,Sports,Electronic Arts,0.28,0.275,0.06,0.1,1.085,0.2468600779315258,0.24294617861038947,0.05826890812397577,0.09531017980432487,0.7347688552507647
223,Batman: Arkham City,X360,2011.0,Action,Warner Bros. Interactive Entertainment,0.6,0.275,0.04,0.1,1.085,0.4700036292457356,0.24294617861038947,0.039220713153281295,0.09531017980432487,0.7347688552507647
224,Driver 2,PS,2000.0,Action,Atari,0.6,0.275,0.02,0.1,1.085,0.4700036292457356,0.24294617861038947,0.019802627296179712,0.09531017980432487,0.7347688552507647
225,The Simpsons: Hit & Run,PS2,2003.0,Racing,Vivendi Games,0.6,0.275,0.0,0.1,1.085,0.4700036292457356,0.24294617861038947,0.0,0.09531017980432487,0.7347688552507647
226,Tony Hawk's Pro Skater 2,PS,2000.0,Sports,Activision,0.6,0.275,0.02,0.1,1.085,0.4700036292457356,0.24294617861038947,0.019802627296179712,0.09531017980432487,0.7347688552507647
227,Animal Crossing: City Folk,Wii,2008.0,Simulation,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
228,The Lord of the Rings: The Two Towers,PS2,2002.0,Action,Electronic Arts,0.6,0.275,0.08,0.1,1.085,0.4700036292457356,0.24294617861038947,0.07696104113612832,0.09531017980432487,0.7347688552507647
229,Forza Motorsport 4,X360,2011.0,Racing,Microsoft Game Studios,0.6,0.275,0.06,0.1,1.085,0.4700036292457356,0.24294617861038947,0.05826890812397577,0.09531017980432487,0.7347688552507647
230,Tomb Raider,PS,1996.0,Action,Eidos Interactive,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
231,Guitar Hero III: Legends of Rock,Wii,2007.0,Misc,Activision,0.6,0.275,0.0,0.1,1.085,0.4700036292457356,0.24294617861038947,0.0,0.09531017980432487,0.7347688552507647
232,The Legend of Zelda: A Link to the Past,SNES,1991.0,Action,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
233,The Legend of Zelda: The Wind Waker,GC,2002.0,Action,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
234,Mario & Sonic at the Olympic Winter Games,Wii,2009.0,Sports,Sega,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
235,Luigi's Mansion: Dark Moon,3DS,2013.0,Action,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
236,Splatoon,WiiU,2015.0,Shooter,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
237,The Last of Us,PS4,2014.0,Action,Sony Computer Entertainment,0.6,0.275,0.07,0.1,1.085,0.4700036292457356,0.24294617861038947,0.06765864847381481,0.09531017980432487,0.7347688552507647
238,Guitar Hero III: Legends of Rock,X360,2007.0,Misc,Activision,0.6,0.275,0.01,0.1,1.085,0.4700036292457356,0.24294617861038947,0.009950330853168083,0.09531017980432487,0.7347688552507647
239,Madden NFL 2005,PS2,2004.0,Sports,Electronic Arts,0.6,0.26,0.01,0.08,1.085,0.4700036292457356,0.23111172096338664,0.009950330853168083,0.07696104113612832,0.7347688552507647
240,Pitfall!,2600,1981.0,Platform,Activision,0.6,0.24,0.0,0.05,1.085,0.4700036292457356,0.2151113796169455,0.0,0.048790164169432,0.7347688552507647
241,Madden NFL 07,PS2,2006.0,Sports,Electronic Arts,0.6,0.24,0.01,0.1,1.085,0.4700036292457356,0.2151113796169455,0.009950330853168083,0.09531017980432487,0.7347688552507647
242,Spider-Man: The Movie,PS2,2002.0,Action,Activision,0.6,0.275,0.03,0.1,1.085,0.4700036292457356,0.24294617861038947,0.0295588022415444,0.09531017980432487,0.7347688552507647
243,Dragon Quest VII: Warriors of Eden,PS,2000.0,Role-Playing,Enix Corporation,0.2,0.14,0.1,0.02,1.085,0.18232155679395465,0.13102826240640408,0.09531017980432487,0.019802627296179712,0.7347688552507647
244,Uncharted: The Nathan Drake Collection,PS4,2015.0,Action,Sony Computer Entertainment,0.6,0.275,0.08,0.1,1.085,0.4700036292457356,0.24294617861038947,0.07696104113612832,0.09531017980432487,0.7347688552507647
245,Call of Duty: Advanced Warfare,PS3,2014.0,Shooter,Activision,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
246,God of War,PS2,2005.0,Action,Sony Computer Entertainment,0.6,0.275,0.02,0.1,1.085,0.4700036292457356,0.24294617861038947,0.019802627296179712,0.09531017980432487,0.7347688552507647
247,Nintendo Land,WiiU,2012.0,Misc,Nintendo,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
248,Michael Jackson: The Experience,Wii,2010.0,Misc,Ubisoft,0.6,0.275,0.01,0.1,1.085,0.4700036292457356,0.24294617861038947,0.009950330853168083,0.09531017980432487,0.7347688552507647
249,Tony Hawk's Pro Skater 3,PS2,2001.0,Sports,Activision,0.6,0.275,0.01,0.1,1.085,0.4700036292457356,0.24294617861038947,0.009950330853168083,0.09531017980432487,0.7347688552507647
250,Winning Eleven: Pro Evolution Soccer 2007,PS2,2006.0,Sports,Konami Digital Entertainment,0.1,0.275,0.1,0.1,1.085,0.09531017980432487,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
251,The Elder Scrolls IV: Oblivion,X360,2006.0,Role-Playing,Take-Two Interactive,0.6,0.275,0.1,0.1,1.085,0.4700036292457356,0.24294617861038947,0.09531017980432487,0.09531017980432487,0.7347688552507647
